0.000000000000000000e+00,1.953125000000000000e-03,2.075195312500000000e-02,9.484863281250000000e-01,0.000000000000000000e+00
5.000000000000000104e-03,1.953125000000000000e-03,2.001953125000000000e-02,9.562988281250000000e-01,0.000000000000000000e+00
1.000000000000000021e-02,9.765625000000000000e-04,2.050781250000000000e-02,9.514160156250000000e-01,0.000000000000000000e+00
1.499999999999999944e-02,2.929687500000000000e-03,1.635742187500000000e-02,9.536132812500000000e-01,0.000000000000000000e+00
2.000000000000000042e-02,9.765625000000000000e-04,1.928710937500000000e-02,9.543457031250000000e-01,0.000000000000000000e+00
2.500000000000000139e-02,2.441406250000000000e-04,1.586914062500000000e-02,9.523925781250000000e-01,0.000000000000000000e+00
2.999999999999999889e-02,1.464843750000000000e-03,1.806640625000000000e-02,9.531250000000000000e-01,0.000000000000000000e+00
3.500000000000000333e-02,4.882812500000000000e-04,1.391601562500000000e-02,9.545898437500000000e-01,0.000000000000000000e+00
4.000000000000000083e-02,-1.220703125000000000e-03,1.440429687500000000e-02,9.521484375000000000e-01,0.000000000000000000e+00
4.499999999999999833e-02,-2.441406250000000000e-04,1.367187500000000000e-02,9.545898437500000000e-01,0.000000000000000000e+00
5.000000000000000278e-02,-2.441406250000000000e-04,1.367187500000000000e-02,9.545898437500000000e-01,0.000000000000000000e+00
5.500000000000000028e-02,-7.324218750000000000e-04,1.293945312500000000e-02,9.509277343750000000e-01,0.000000000000000000e+00
5.999999999999999778e-02,-7.324218750000000000e-04,1.440429687500000000e-02,9.533691406250000000e-01,0.000000000000000000e+00
6.500000000000000222e-02,1.708984375000000000e-03,1.489257812500000000e-02,9.521484375000000000e-01,0.000000000000000000e+00
7.000000000000000666e-02,9.765625000000000000e-04,1.562500000000000000e-02,9.523925781250000000e-01,0.000000000000000000e+00
7.499999999999999722e-02,-9.765625000000000000e-04,1.489257812500000000e-02,9.536132812500000000e-01,0.000000000000000000e+00
8.000000000000000167e-02,7.324218750000000000e-04,1.513671875000000000e-02,9.555664062500000000e-01,0.000000000000000000e+00
8.500000000000000611e-02,1.220703125000000000e-03,1.586914062500000000e-02,9.501953125000000000e-01,0.000000000000000000e+00
8.999999999999999667e-02,9.765625000000000000e-04,1.879882812500000000e-02,9.523925781250000000e-01,0.000000000000000000e+00
9.500000000000000111e-02,4.882812500000000000e-04,1.684570312500000000e-02,9.504394531250000000e-01,0.000000000000000000e+00
1.000000000000000056e-01,1.708984375000000000e-03,1.904296875000000000e-02,9.531250000000000000e-01,0.000000000000000000e+00
1.049999999999999961e-01,0.000000000000000000e+00,1.708984375000000000e-02,9.528808593750000000e-01,0.000000000000000000e+00
1.100000000000000006e-01,1.220703125000000000e-03,1.684570312500000000e-02,9.545898437500000000e-01,0.000000000000000000e+00
1.150000000000000050e-01,1.953125000000000000e-03,1.831054687500000000e-02,9.550781250000000000e-01,0.000000000000000000e+00
1.199999999999999956e-01,1.220703125000000000e-03,1.562500000000000000e-02,9.521484375000000000e-01,0.000000000000000000e+00
1.250000000000000000e-01,2.441406250000000000e-04,1.708984375000000000e-02,9.538574218750000000e-01,0.000000000000000000e+00
1.300000000000000044e-01,1.220703125000000000e-03,1.586914062500000000e-02,9.536132812500000000e-01,0.000000000000000000e+00
1.350000000000000089e-01,1.708984375000000000e-03,1.391601562500000000e-02,9.541015625000000000e-01,0.000000000000000000e+00
1.400000000000000133e-01,4.882812500000000000e-04,1.440429687500000000e-02,9.545898437500000000e-01,0.000000000000000000e+00
1.449999999999999900e-01,1.953125000000000000e-03,1.342773437500000000e-02,9.504394531250000000e-01,0.000000000000000000e+00
1.499999999999999944e-01,1.220703125000000000e-03,1.538085937500000000e-02,9.501953125000000000e-01,0.000000000000000000e+00
1.549999999999999989e-01,2.441406250000000000e-04,1.416015625000000000e-02,9.533691406250000000e-01,0.000000000000000000e+00
1.600000000000000033e-01,-2.441406250000000000e-04,1.464843750000000000e-02,9.531250000000000000e-01,0.000000000000000000e+00
1.650000000000000078e-01,4.882812500000000000e-04,1.806640625000000000e-02,9.565429687500000000e-01,0.000000000000000000e+00
1.700000000000000122e-01,7.324218750000000000e-04,1.562500000000000000e-02,9.543457031250000000e-01,0.000000000000000000e+00
1.749999999999999889e-01,-7.324218750000000000e-04,1.196289062500000000e-02,9.523925781250000000e-01,0.000000000000000000e+00
1.799999999999999933e-01,-4.882812500000000000e-04,1.684570312500000000e-02,9.526367187500000000e-01,0.000000000000000000e+00
1.849999999999999978e-01,-2.441406250000000000e-04,1.708984375000000000e-02,9.526367187500000000e-01,0.000000000000000000e+00
1.900000000000000022e-01,0.000000000000000000e+00,1.684570312500000000e-02,9.562988281250000000e-01,0.000000000000000000e+00
1.950000000000000067e-01,-1.464843750000000000e-03,1.879882812500000000e-02,9.501953125000000000e-01,0.000000000000000000e+00
2.000000000000000111e-01,-9.765625000000000000e-04,1.879882812500000000e-02,9.511718750000000000e-01,0.000000000000000000e+00
2.049999999999999878e-01,-9.765625000000000000e-04,1.733398437500000000e-02,9.521484375000000000e-01,0.000000000000000000e+00
2.099999999999999922e-01,9.765625000000000000e-04,1.782226562500000000e-02,9.509277343750000000e-01,0.000000000000000000e+00
2.149999999999999967e-01,1.220703125000000000e-03,1.733398437500000000e-02,9.536132812500000000e-01,0.000000000000000000e+00
2.200000000000000011e-01,1.953125000000000000e-03,1.733398437500000000e-02,9.528808593750000000e-01,0.000000000000000000e+00
2.250000000000000056e-01,1.708984375000000000e-03,1.660156250000000000e-02,9.541015625000000000e-01,0.000000000000000000e+00
2.300000000000000100e-01,1.953125000000000000e-03,1.782226562500000000e-02,9.538574218750000000e-01,0.000000000000000000e+00
2.349999999999999867e-01,7.324218750000000000e-04,1.733398437500000000e-02,9.519042968750000000e-01,0.000000000000000000e+00
2.399999999999999911e-01,1.708984375000000000e-03,1.318359375000000000e-02,9.555664062500000000e-01,0.000000000000000000e+00
2.449999999999999956e-01,1.953125000000000000e-03,1.391601562500000000e-02,9.538574218750000000e-01,0.000000000000000000e+00
2.500000000000000000e-01,7.324218750000000000e-04,1.538085937500000000e-02,9.509277343750000000e-01,0.000000000000000000e+00
2.550000000000000044e-01,1.708984375000000000e-03,1.196289062500000000e-02,9.509277343750000000e-01,0.000000000000000000e+00
2.600000000000000089e-01,7.324218750000000000e-04,1.464843750000000000e-02,9.526367187500000000e-01,0.000000000000000000e+00
2.650000000000000133e-01,4.882812500000000000e-04,1.245117187500000000e-02,9.531250000000000000e-01,0.000000000000000000e+00
2.700000000000000178e-01,-1.220703125000000000e-03,1.513671875000000000e-02,9.533691406250000000e-01,0.000000000000000000e+00
2.750000000000000222e-01,0.000000000000000000e+00,1.464843750000000000e-02,9.516601562500000000e-01,0.000000000000000000e+00
2.800000000000000266e-01,-1.220703125000000000e-03,1.464843750000000000e-02,9.519042968750000000e-01,0.000000000000000000e+00
2.849999999999999756e-01,-7.324218750000000000e-04,1.831054687500000000e-02,9.528808593750000000e-01,0.000000000000000000e+00
2.899999999999999800e-01,-1.220703125000000000e-03,1.708984375000000000e-02,9.521484375000000000e-01,0.000000000000000000e+00
2.949999999999999845e-01,-4.882812500000000000e-04,1.782226562500000000e-02,9.523925781250000000e-01,0.000000000000000000e+00
2.999999999999999889e-01,4.882812500000000000e-04,1.879882812500000000e-02,9.533691406250000000e-01,0.000000000000000000e+00
3.049999999999999933e-01,0.000000000000000000e+00,1.831054687500000000e-02,9.528808593750000000e-01,0.000000000000000000e+00
3.099999999999999978e-01,-4.882812500000000000e-04,1.831054687500000000e-02,9.536132812500000000e-01,0.000000000000000000e+00
3.150000000000000022e-01,2.441406250000000000e-04,1.513671875000000000e-02,9.562988281250000000e-01,0.000000000000000000e+00
3.200000000000000067e-01,-7.324218750000000000e-04,1.684570312500000000e-02,9.526367187500000000e-01,0.000000000000000000e+00
3.250000000000000111e-01,2.441406250000000000e-04,1.562500000000000000e-02,9.519042968750000000e-01,0.000000000000000000e+00
3.300000000000000155e-01,2.197265625000000000e-03,1.342773437500000000e-02,9.528808593750000000e-01,0.000000000000000000e+00
3.350000000000000200e-01,1.708984375000000000e-03,1.513671875000000000e-02,9.553222656250000000e-01,0.000000000000000000e+00
3.400000000000000244e-01,7.324218750000000000e-04,1.440429687500000000e-02,9.511718750000000000e-01,0.000000000000000000e+00
3.449999999999999734e-01,2.441406250000000000e-04,1.342773437500000000e-02,9.536132812500000000e-01,0.000000000000000000e+00
3.499999999999999778e-01,-4.882812500000000000e-04,1.342773437500000000e-02,9.528808593750000000e-01,0.000000000000000000e+00
3.549999999999999822e-01,1.464843750000000000e-03,1.196289062500000000e-02,9.519042968750000000e-01,0.000000000000000000e+00
3.599999999999999867e-01,1.464843750000000000e-03,1.440429687500000000e-02,9.538574218750000000e-01,0.000000000000000000e+00
3.649999999999999911e-01,9.765625000000000000e-04,1.538085937500000000e-02,9.538574218750000000e-01,0.000000000000000000e+00
3.699999999999999956e-01,1.220703125000000000e-03,1.367187500000000000e-02,9.526367187500000000e-01,0.000000000000000000e+00
3.750000000000000000e-01,4.882812500000000000e-04,1.538085937500000000e-02,9.528808593750000000e-01,0.000000000000000000e+00
3.800000000000000044e-01,0.000000000000000000e+00,1.562500000000000000e-02,9.531250000000000000e-01,0.000000000000000000e+00
3.850000000000000089e-01,4.882812500000000000e-04,1.586914062500000000e-02,9.504394531250000000e-01,0.000000000000000000e+00
3.900000000000000133e-01,-9.765625000000000000e-04,2.026367187500000000e-02,9.497070312500000000e-01,0.000000000000000000e+00
3.950000000000000178e-01,-1.464843750000000000e-03,1.855468750000000000e-02,9.531250000000000000e-01,0.000000000000000000e+00
4.000000000000000222e-01,0.000000000000000000e+00,1.440429687500000000e-02,9.553222656250000000e-01,0.000000000000000000e+00
4.050000000000000266e-01,7.324218750000000000e-04,1.831054687500000000e-02,9.516601562500000000e-01,0.000000000000000000e+00
4.099999999999999756e-01,-2.441406250000000000e-04,1.684570312500000000e-02,9.526367187500000000e-01,0.000000000000000000e+00
4.149999999999999800e-01,9.765625000000000000e-04,1.464843750000000000e-02,9.541015625000000000e-01,0.000000000000000000e+00
4.199999999999999845e-01,-4.882812500000000000e-04,1.660156250000000000e-02,9.541015625000000000e-01,0.000000000000000000e+00
4.249999999999999889e-01,-4.882812500000000000e-04,1.562500000000000000e-02,9.528808593750000000e-01,0.000000000000000000e+00
4.299999999999999933e-01,-4.882812500000000000e-04,1.562500000000000000e-02,9.533691406250000000e-01,0.000000000000000000e+00
4.349999999999999978e-01,1.220703125000000000e-03,1.367187500000000000e-02,9.538574218750000000e-01,0.000000000000000000e+00
4.400000000000000022e-01,1.220703125000000000e-03,1.318359375000000000e-02,9.499511718750000000e-01,0.000000000000000000e+00
4.450000000000000067e-01,2.441406250000000000e-04,1.196289062500000000e-02,9.545898437500000000e-01,0.000000000000000000e+00
4.500000000000000111e-01,4.882812500000000000e-04,1.489257812500000000e-02,9.521484375000000000e-01,0.000000000000000000e+00
4.550000000000000155e-01,9.765625000000000000e-04,1.440429687500000000e-02,9.541015625000000000e-01,0.000000000000000000e+00
4.600000000000000200e-01,9.765625000000000000e-04,1.562500000000000000e-02,9.545898437500000000e-01,0.000000000000000000e+00
4.650000000000000244e-01,-2.441406250000000000e-04,1.440429687500000000e-02,9.523925781250000000e-01,0.000000000000000000e+00
4.699999999999999734e-01,7.324218750000000000e-04,1.684570312500000000e-02,9.533691406250000000e-01,0.000000000000000000e+00
4.749999999999999778e-01,1.220703125000000000e-03,1.831054687500000000e-02,9.531250000000000000e-01,0.000000000000000000e+00
4.799999999999999822e-01,0.000000000000000000e+00,1.733398437500000000e-02,9.526367187500000000e-01,0.000000000000000000e+00
4.849999999999999867e-01,-4.882812500000000000e-04,1.879882812500000000e-02,9.538574218750000000e-01,0.000000000000000000e+00
4.899999999999999911e-01,-1.464843750000000000e-03,2.026367187500000000e-02,9.523925781250000000e-01,0.000000000000000000e+00
4.949999999999999956e-01,-2.441406250000000000e-04,1.562500000000000000e-02,9.514160156250000000e-01,0.000000000000000000e+00
5.000000000000000000e-01,1.953125000000000000e-03,1.660156250000000000e-02,9.528808593750000000e-01,0.000000000000000000e+00
5.050000000000000044e-01,-1.220703125000000000e-03,1.538085937500000000e-02,9.533691406250000000e-01,0.000000000000000000e+00
5.100000000000000089e-01,-2.197265625000000000e-03,1.440429687500000000e-02,9.516601562500000000e-01,0.000000000000000000e+00
5.150000000000000133e-01,-2.929687500000000000e-03,1.342773437500000000e-02,9.543457031250000000e-01,0.000000000000000000e+00
5.200000000000000178e-01,-7.324218750000000000e-04,1.293945312500000000e-02,9.536132812500000000e-01,0.000000000000000000e+00
5.250000000000000222e-01,2.441406250000000000e-04,1.293945312500000000e-02,9.514160156250000000e-01,0.000000000000000000e+00
5.300000000000000266e-01,-1.220703125000000000e-03,1.489257812500000000e-02,9.548339843750000000e-01,0.000000000000000000e+00
5.350000000000000311e-01,-1.708984375000000000e-03,1.245117187500000000e-02,9.509277343750000000e-01,0.000000000000000000e+00
5.400000000000000355e-01,1.953125000000000000e-03,1.416015625000000000e-02,9.550781250000000000e-01,0.000000000000000000e+00
5.450000000000000400e-01,9.765625000000000000e-04,1.464843750000000000e-02,9.538574218750000000e-01,0.000000000000000000e+00
5.500000000000000444e-01,1.708984375000000000e-03,1.782226562500000000e-02,9.511718750000000000e-01,0.000000000000000000e+00
5.550000000000000488e-01,7.324218750000000000e-04,2.001953125000000000e-02,9.533691406250000000e-01,0.000000000000000000e+00
5.600000000000000533e-01,1.464843750000000000e-03,1.757812500000000000e-02,9.531250000000000000e-01,0.000000000000000000e+00
5.649999999999999467e-01,3.173828125000000000e-03,2.001953125000000000e-02,9.521484375000000000e-01,0.000000000000000000e+00
5.699999999999999512e-01,1.220703125000000000e-03,1.782226562500000000e-02,9.553222656250000000e-01,0.000000000000000000e+00
5.749999999999999556e-01,1.464843750000000000e-03,1.977539062500000000e-02,9.541015625000000000e-01,0.000000000000000000e+00
5.799999999999999600e-01,7.324218750000000000e-04,1.708984375000000000e-02,9.528808593750000000e-01,0.000000000000000000e+00
5.849999999999999645e-01,-1.220703125000000000e-03,1.660156250000000000e-02,9.514160156250000000e-01,0.000000000000000000e+00
5.899999999999999689e-01,0.000000000000000000e+00,1.708984375000000000e-02,9.519042968750000000e-01,0.000000000000000000e+00
5.949999999999999734e-01,7.324218750000000000e-04,1.513671875000000000e-02,9.538574218750000000e-01,0.000000000000000000e+00
5.999999999999999778e-01,-2.441406250000000000e-04,1.318359375000000000e-02,9.516601562500000000e-01,0.000000000000000000e+00
6.049999999999999822e-01,9.765625000000000000e-04,1.318359375000000000e-02,9.521484375000000000e-01,0.000000000000000000e+00
6.099999999999999867e-01,-9.765625000000000000e-04,1.513671875000000000e-02,9.528808593750000000e-01,0.000000000000000000e+00
6.149999999999999911e-01,-9.765625000000000000e-04,1.367187500000000000e-02,9.536132812500000000e-01,0.000000000000000000e+00
6.199999999999999956e-01,-9.765625000000000000e-04,1.440429687500000000e-02,9.509277343750000000e-01,0.000000000000000000e+00
6.250000000000000000e-01,1.464843750000000000e-03,1.464843750000000000e-02,9.560546875000000000e-01,0.000000000000000000e+00
6.300000000000000044e-01,-1.464843750000000000e-03,1.391601562500000000e-02,9.528808593750000000e-01,0.000000000000000000e+00
6.350000000000000089e-01,-1.547851562500000000e-01,-1.059570312500000000e-01,9.541015625000000000e-01,0.000000000000000000e+00
6.400000000000000133e-01,-2.023925781250000000e-01,-1.608886718750000000e-01,9.560546875000000000e-01,0.000000000000000000e+00
6.450000000000000178e-01,-9.594726562500000000e-02,-1.030273437500000000e-01,9.538574218750000000e-01,0.000000000000000000e+00
6.500000000000000222e-01,2.929687500000000000e-02,-3.466796875000000000e-02,9.514160156250000000e-01,0.000000000000000000e+00
6.550000000000000266e-01,3.833007812500000000e-02,-2.197265625000000000e-03,9.587402343750000000e-01,0.000000000000000000e+00
6.600000000000000311e-01,1.586914062500000000e-02,-2.148437500000000000e-02,9.560546875000000000e-01,0.000000000000000000e+00
6.650000000000000355e-01,-1.440429687500000000e-02,-1.538085937500000000e-02,9.501953125000000000e-01,0.000000000000000000e+00
6.700000000000000400e-01,-4.589843750000000000e-02,-2.905273437500000000e-02,9.516601562500000000e-01,0.000000000000000000e+00
6.750000000000000444e-01,-3.930664062500000000e-02,-2.441406250000000000e-02,9.494628906250000000e-01,0.000000000000000000e+00
6.800000000000000488e-01,-3.051757812500000000e-02,-8.789062500000000000e-03,9.472656250000000000e-01,0.000000000000000000e+00
6.850000000000000533e-01,-1.464843750000000000e-02,-1.464843750000000000e-03,9.318847656250000000e-01,0.000000000000000000e+00
6.899999999999999467e-01,-2.026367187500000000e-02,1.000976562500000000e-02,9.328613281250000000e-01,0.000000000000000000e+00
6.949999999999999512e-01,-1.928710937500000000e-02,2.709960937500000000e-02,8.884277343750000000e-01,0.000000000000000000e+00
6.999999999999999556e-01,-2.685546875000000000e-03,2.246093750000000000e-02,9.208984375000000000e-01,0.000000000000000000e+00
7.049999999999999600e-01,-1.196289062500000000e-02,3.491210937500000000e-02,9.343261718750000000e-01,0.000000000000000000e+00
7.099999999999999645e-01,-1.196289062500000000e-02,8.203125000000000000e-02,1.022705078120000000e+00,0.000000000000000000e+00
7.149999999999999689e-01,-7.324218750000000000e-03,9.033203125000000000e-02,1.044433593750000000e+00,0.000000000000000000e+00
7.199999999999999734e-01,-1.123046875000000000e-02,9.472656250000000000e-02,1.037597656250000000e+00,0.000000000000000000e+00
7.249999999999999778e-01,-1.464843750000000000e-03,1.020507812500000000e-01,9.567871093750000000e-01,0.000000000000000000e+00
7.299999999999999822e-01,-2.978515625000000000e-02,7.470703125000000000e-02,9.135742187500000000e-01,0.000000000000000000e+00
7.349999999999999867e-01,-6.250000000000000000e-02,4.663085937500000000e-02,9.536132812500000000e-01,0.000000000000000000e+00
7.399999999999999911e-01,-3.833007812500000000e-02,7.153320312500000000e-02,9.311523437500000000e-01,0.000000000000000000e+00
7.449999999999999956e-01,-1.318359375000000000e-02,7.104492187500000000e-02,9.660644531250000000e-01,0.000000000000000000e+00
7.500000000000000000e-01,-2.929687500000000000e-03,5.053710937500000000e-02,8.613281250000000000e-01,0.000000000000000000e+00
7.550000000000000044e-01,2.172851562500000000e-02,1.782226562500000000e-02,8.613281250000000000e-01,0.000000000000000000e+00
7.600000000000000089e-01,-4.882812500000000000e-04,2.636718750000000000e-02,8.613281250000000000e-01,0.000000000000000000e+00
7.650000000000000133e-01,7.324218750000000000e-03,2.368164062500000000e-02,9.743652343750000000e-01,0.000000000000000000e+00
7.700000000000000178e-01,3.540039062500000000e-02,4.809570312500000000e-02,1.040771484380000000e+00,0.000000000000000000e+00
7.750000000000000222e-01,4.296875000000000000e-02,5.102539062500000000e-02,1.061767578120000000e+00,0.000000000000000000e+00
7.800000000000000266e-01,1.782226562500000000e-02,5.249023437500000000e-02,1.009033203120000000e+00,0.000000000000000000e+00
7.850000000000000311e-01,1.489257812500000000e-02,3.906250000000000000e-02,9.824218750000000000e-01,0.000000000000000000e+00
7.900000000000000355e-01,2.441406250000000000e-02,4.882812500000000000e-04,9.560546875000000000e-01,0.000000000000000000e+00
7.950000000000000400e-01,-5.029296875000000000e-02,2.465820312500000000e-02,9.064941406250000000e-01,0.000000000000000000e+00
8.000000000000000444e-01,-5.151367187500000000e-02,4.101562500000000000e-02,9.196777343750000000e-01,0.000000000000000000e+00
8.050000000000000488e-01,-4.833984375000000000e-02,5.175781250000000000e-02,9.208984375000000000e-01,0.000000000000000000e+00
8.100000000000000533e-01,-9.594726562500000000e-02,3.515625000000000000e-02,8.974609375000000000e-01,0.000000000000000000e+00
8.149999999999999467e-01,-1.154785156250000000e-01,3.051757812500000000e-02,9.108886718750000000e-01,0.000000000000000000e+00
8.199999999999999512e-01,-8.837890625000000000e-02,5.395507812500000000e-02,9.262695312500000000e-01,0.000000000000000000e+00
8.249999999999999556e-01,-1.293945312500000000e-02,4.711914062500000000e-02,9.555664062500000000e-01,0.000000000000000000e+00
8.299999999999999600e-01,-9.448242187500000000e-02,3.125000000000000000e-02,1.004150390620000000e+00,0.000000000000000000e+00
8.349999999999999645e-01,-3.393554687500000000e-02,2.001953125000000000e-02,1.025878906250000000e+00,0.000000000000000000e+00
8.399999999999999689e-01,7.209472656250000000e-01,4.101562500000000000e-02,8.684082031250000000e-01,0.000000000000000000e+00
8.449999999999999734e-01,5.688476562500000000e-02,-1.782226562500000000e-02,9.169921875000000000e-01,0.000000000000000000e+00
8.499999999999999778e-01,-3.972167968750000000e-01,7.666015625000000000e-02,9.970703125000000000e-01,0.000000000000000000e+00
8.549999999999999822e-01,-7.631835937500000000e-01,-1.064453125000000000e-01,8.889160156250000000e-01,0.000000000000000000e+00
8.599999999999999867e-01,-7.187500000000000000e-01,1.430664062500000000e-01,7.153320312500000000e-01,0.000000000000000000e+00
8.649999999999999911e-01,2.563476562500000000e-02,1.816406250000000000e-01,9.926757812500000000e-01,0.000000000000000000e+00
8.699999999999999956e-01,1.606445312500000000e-01,-2.685546875000000000e-02,1.041259765620000000e+00,0.000000000000000000e+00
8.750000000000000000e-01,1.464843750000000000e-01,-3.002929687500000000e-02,8.847656250000000000e-01,0.000000000000000000e+00
8.800000000000000044e-01,2.497558593750000000e-01,-5.895996093750000000e-01,9.799804687500000000e-01,0.000000000000000000e+00
8.850000000000000089e-01,4.394531250000000000e-03,1.499023437500000000e-01,8.837890625000000000e-01,0.000000000000000000e+00
8.900000000000000133e-01,1.293945312500000000e-02,1.391601562500000000e-01,1.031494140620000000e+00,0.000000000000000000e+00
8.950000000000000178e-01,-1.704101562500000000e-01,-4.123535156250000000e-01,8.852539062500000000e-01,0.000000000000000000e+00
9.000000000000000222e-01,-2.836914062500000000e-01,-4.223632812500000000e-02,1.041992187500000000e+00,0.000000000000000000e+00
9.050000000000000266e-01,8.789062500000000000e-02,4.248046875000000000e-02,9.965820312500000000e-01,0.000000000000000000e+00
9.100000000000000311e-01,2.172851562500000000e-02,1.164550781250000000e-01,7.810058593750000000e-01,0.000000000000000000e+00
9.150000000000000355e-01,1.271972656250000000e-01,1.286621093750000000e-01,8.164062500000000000e-01,0.000000000000000000e+00
9.200000000000000400e-01,2.099609375000000000e-01,4.736328125000000000e-02,9.201660156250000000e-01,0.000000000000000000e+00
9.250000000000000444e-01,1.743164062500000000e-01,1.440429687500000000e-02,9.155273437500000000e-01,0.000000000000000000e+00
9.300000000000000488e-01,1.516113281250000000e-01,1.098632812500000000e-02,9.677734375000000000e-01,0.000000000000000000e+00
9.350000000000000533e-01,8.056640625000000000e-02,-2.929687500000000000e-03,9.370117187500000000e-01,0.000000000000000000e+00
9.399999999999999467e-01,6.152343750000000000e-02,2.392578125000000000e-02,9.665527343750000000e-01,0.000000000000000000e+00
9.449999999999999512e-01,4.418945312500000000e-02,1.269531250000000000e-02,9.990234375000000000e-01,0.000000000000000000e+00
9.499999999999999556e-01,7.446289062500000000e-02,1.000976562500000000e-02,9.787597656250000000e-01,0.000000000000000000e+00
9.549999999999999600e-01,7.934570312500000000e-02,2.001953125000000000e-02,9.904785156250000000e-01,0.000000000000000000e+00
9.599999999999999645e-01,1.125488281250000000e-01,2.929687500000000000e-02,9.702148437500000000e-01,0.000000000000000000e+00
9.649999999999999689e-01,6.494140625000000000e-02,3.369140625000000000e-02,9.592285156250000000e-01,0.000000000000000000e+00
9.699999999999999734e-01,5.322265625000000000e-02,2.783203125000000000e-02,9.169921875000000000e-01,0.000000000000000000e+00
9.749999999999999778e-01,2.490234375000000000e-02,2.026367187500000000e-02,9.118652343750000000e-01,0.000000000000000000e+00
9.799999999999999822e-01,5.761718750000000000e-02,3.588867187500000000e-02,9.499511718750000000e-01,0.000000000000000000e+00
